Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_18,2625,2375,3060.56,,,,Sandstone,2.350962728744301,,18.03588609085294,1622.399438117014,6.743497082276279
Well_no_18,2625,2375,3061.06,0.06178,17.692998151778227,,,1.641581392840449,4471.560650170641,38.82650073616863,1776.9923846793058,5.723807215606723
Well_no_18,2625,2375,3061.56,0.06337999999999999,,7776945.261,,1.5669374029081653,4451.318964498261,,1533.4991792971018,3.4425031865898363
Well_no_18,2625,2375,3062.06,0.12241,,7639115.384,Shaly sandstone,2.108882801458861,,,1581.4632150454865,5.3642245481098465
Well_no_19,3475,6925,3048.66,0.11895,,7516042.727999999,Shaly sandstone,1.7183479912311577,,37.66971053145037,,5.496413455532257
Well_no_19,3475,6925,3049.16,0.12293,,,Shaly sandstone,1.8304390298932427,3475.7427097147656,,1639.9455383840832,5.1247605159458836
Well_no_19,3475,6925,3049.66,0.1233,,7365194.799,,2.1755579951991817,3697.637297831962,25.41434473652901,1595.3038178100226,6.059237268419192
Well_no_19,3475,6925,3050.16,0.12714,,7489333.475,Shaly sandstone,1.9354417060041584,3761.4910024124406,29.55555983332745,1696.9646343157528,5.149964354489343
Well_no_19,3475,6925,3050.66,0.1356,,6975168.422,Shaly sandstone,1.7241858358400426,4572.140105027802,31.59822956224648,1615.333858143469,3.334415070317032
Well_no_19,3475,6925,3051.16,,,7398061.857000003,Sandstone,1.9605399175307883,3643.2788411968345,27.64753691711291,1749.6686523810401,6.589768794582522
Well_no_19,3475,6925,3051.66,0.061120000000000015,,7803739.681,Shale,1.7402008576736991,4587.356219303043,33.31795412080743,1798.2541757695706,4.7645129211474435
Well_no_19,3475,6925,3052.16,0.13285,,7424619.552999997,Shaly sandstone,2.1610451098282804,3553.681213279455,27.186904341554786,1712.9050913679255,6.712405624465146
Well_no_19,3475,6925,3052.66,0.13621,,7439063.8670000015,Shaly sandstone,1.5900150272222469,4819.751223356402,33.92970108356057,1756.2536905575842,5.4415115548914175
Well_no_19,3475,6925,3053.16,0.14565999999999998,133.29528210230106,7350207.207,Sandstone,2.3015876138394744,2987.117011786467,19.834060473534766,1655.685564699581,6.5662681055186765
Well_no_19,3475,6925,3053.66,,,7243012.094,Sandstone,2.089068248215664,3366.17174642091,,1752.7601853414535,6.472628481584652
Well_no_19,3475,6925,3054.16,0.15413,,7062230.154,Sandstone,2.3904278089734,3204.433025164045,21.321351699150128,1685.7317199642498,5.5705395315178885
Well_no_19,3475,6925,3054.66,,,6887114.0529999975,Sandstone,2.1715752608106538,3182.457647802709,,1826.4623550516694,7.0610673140756415
Well_no_19,3475,6925,3055.16,0.15365,,,Sandstone,1.7021807305858188,4295.44334333478,30.48265211884597,1718.8787993627334,2.6199576691121265
Well_no_19,3475,6925,3055.66,0.16080999999999998,,7134523.305,Sandstone,1.6015727811016207,3918.1771972869983,32.84551565523129,1653.0963229611154,
Well_no_19,3475,6925,3056.16,0.16019,,7159332.152000003,,1.9579903117211,3325.6363443493524,24.083308609389768,1684.8199243762692,5.335455339798932
Well_no_19,3475,6925,3056.66,0.16391,196.2942285598564,6913602.411,,2.0172486471837727,3450.2283923854775,,,3.523175022089068
Well_no_19,3475,6925,3057.16,0.06384,,7802904.39,Shale,1.6147127052825,5131.049582085301,35.56306843794361,1627.2525309051298,4.521382564813059
Well_no_19,3475,6925,3057.66,0.06977,,7726077.659,Shale,1.9710443348781304,4491.051605834778,31.28988224519641,1621.054049119653,6.3286918525519225
Well_no_19,3475,6925,3058.16,0.11489,,7299130.66,Shaly sandstone,1.633096692778054,4107.273934567665,34.06312180584616,1547.4382027044546,5.520104100626072
Well_no_20,1175,2175,3056.58,0.12038,,7230661.277000003,Shaly sandstone,2.2029148995756214,3014.486379747917,23.425120528827467,1642.3210550142694,5.7690004735948754
Well_no_20,1175,2175,3057.08,0.1216,,,Shaly sandstone,1.966841424850946,,29.865506569837798,1495.6177218588516,7.3905896698261975
Well_no_20,1175,2175,3057.58,0.13073,,7396754.634,Shaly sandstone,2.1116942469376982,3601.8377377630213,29.63786855982464,,6.798945832905978
Well_no_20,1175,2175,3058.08,0.05704,,7866114.285,Shale,,4884.3614127271585,37.49437905711682,1682.7563111688862,2.9396065017689756
Well_no_20,1175,2175,3058.58,0.05384,41.46233691585602,7966136.352000001,Shale,,5314.708958113893,35.476589714138925,1603.5987610804364,5.406706307631834
Well_no_20,1175,2175,3059.08,,,7461117.106000002,Shaly sandstone,2.1513034206019293,3863.49290335944,26.3841273664438,1680.3931816512988,8.518508877503635
Well_no_20,1175,2175,3059.58,0.12796,,7402401.9679999985,Shaly sandstone,2.039039182212733,,,1788.3834051511394,5.018118233439521
Well_no_20,1175,2175,3060.08,0.13781,,7037706.959,Shaly sandstone,2.3078814628331132,3110.026039367305,24.652578704755783,1674.1722256882324,4.775831903106769
Well_no_20,1175,2175,3060.58,0.1405,,7155088.274,Shaly sandstone,1.636975847080316,4241.385781382906,34.97859268357785,1908.2439348750079,3.468050978477548
Well_no_20,1175,2175,3061.08,0.13601,,7089242.993,Shaly sandstone,2.22894439721616,2735.494108922413,23.72634948633492,1825.947187836149,6.523949335704763
Well_no_20,1175,2175,3061.58,0.13634000000000002,,7180813.247,Sandstone,2.161687472695147,3179.491301370115,24.61036235396265,1694.4582802770265,5.432597906954423
Well_no_20,1175,2175,3062.08,0.14315999999999998,94.76472975800398,7025646.284,Sandstone,2.0549564270510805,3541.700227385088,25.36805725835063,1625.9672407001856,6.124025247471143
Well_no_20,1175,2175,3062.58,0.1415,,7169644.397999999,Sandstone,1.9683113171173408,3754.765566883496,,1702.532358861529,5.241263548578493
Well_no_20,1175,2175,3063.08,0.1378,,7269329.533,Sandstone,2.4335951868982417,3264.0704076549146,24.397680510182127,,6.553466551238262
Well_no_20,1175,2175,3063.58,0.14891,,7209575.86,Sandstone,1.938672759292176,3747.793219262319,29.34287031315957,1587.9976620077878,3.9048772389494486
Well_no_20,1175,2175,3064.08,0.15111,,7161463.844,Sandstone,1.6502374618292164,4558.055505620051,31.52751619798419,1823.0189546560625,6.184758002245332
Well_no_20,1175,2175,3064.58,0.16235,,7253280.022000001,Sandstone,2.180786318816887,3107.709525114379,22.271977809568767,1630.8681131366034,4.842203728660103
Well_no_20,1175,2175,3065.08,0.06081,,7780432.6510000015,Shale,1.4605920630674478,5001.195549625757,,1692.9479593368658,3.795715800473512
Well_no_20,1175,2175,3065.58,0.06346,51.37300883677912,7646794.012999997,Shale,1.8263957111695075,4294.359625036646,32.64369594495984,1814.4727319905805,6.002683891063888
Well_no_20,1175,2175,3066.08,0.06481,,7685055.028,Shale,,5274.890036709039,42.040353611614144,,4.222874801297717
Well_no_21,7525,7125,3053.18,0.12491,,7222528.569,Shaly sandstone,2.112651639604987,,27.64550631979765,1668.4469730366407,6.128101598409157
Well_no_21,7525,7125,3053.68,0.12753,,7571177.301,Shaly sandstone,2.1759659119615287,3534.3346711140057,26.932164088491145,,6.893632331120192
Well_no_21,7525,7125,3054.18,0.13894,,7189777.0589999985,Shaly sandstone,1.938387939360476,4126.474002219214,25.922015071498734,1571.1426689468485,6.3331151004898425
Well_no_21,7525,7125,3054.68,0.13804,,7137299.75,Shaly sandstone,2.271014369292263,3207.3197325098554,22.83976000746418,1813.6767580248247,6.374596129467863
Well_no_21,7525,7125,3055.18,0.14051,,7385699.991,Sandstone,1.7329212450278588,4321.113800762876,31.475045937554608,1818.4881948002094,4.430796033554786
Well_no_21,7525,7125,3055.68,0.14437,160.6864629423316,7188583.701,Sandstone,1.931839593936482,3922.8216656667933,28.16919948180952,1699.664351821034,4.1082063239794175
Well_no_21,7525,7125,3056.18,0.14485,,7148814.897000001,Sandstone,2.096552400287216,2875.7354577408337,25.89052713994513,1594.3865681147593,6.540113725829357
Well_no_21,7525,7125,3056.68,,,7074944.975,Sandstone,1.6134714447350196,4119.730280408011,33.22466470299334,1607.757988050946,4.941323634531062
Well_no_21,7525,7125,3057.18,0.15003,,6741374.125,Sandstone,2.4303995213145853,2110.8864699880764,18.4146193842301,,7.2106365294951695
Well_no_21,7525,7125,3057.68,0.15649000000000002,,6859517.77,Sandstone,2.452182122722229,2973.0761004133283,,,6.465079008935068
Well_no_21,7525,7125,3058.18,0.06974,12.786139949916981,7809163.8089999985,Sandy shale,3.432282640961045,2059.055082728002,17.35044150392962,1734.9399005109985,9.989217880848695
Well_no_21,7525,7125,3058.68,0.07052,,7899562.937000001,,3.2364513887824686,2637.0580667162053,20.955536496027566,1809.24393002558,7.450179269926201
Well_no_21,7525,7125,3059.18,0.13114,,7155058.84,Shaly sandstone,2.25474802170092,,22.95695556452169,1615.7625999001862,6.0352948079961575
Well_no_21,7525,7125,3059.68,0.13452999999999998,74.64237250193804,7447510.2820000015,,1.8220978026523265,4203.993007959437,30.431796490197712,1696.7340730955273,5.398250032055866
Well_no_21,7525,7125,3060.18,0.14348,,6909644.842,Sandstone,2.2944317540113617,2964.936422218346,21.094268235911688,1710.8544928553945,5.743798672559638
Well_no_21,7525,7125,3060.68,0.14309000000000002,,7369840.766,Sandstone,1.5073971809943414,4498.235701238789,,1664.5620924084155,5.343346139976523
Well_no_21,7525,7125,3061.18,0.14793,116.43164463934455,,Sandstone,2.4035829389313954,3232.5251882097045,19.089976126775134,1798.6669502630316,6.42832553882059
Well_no_21,7525,7125,3061.68,,142.45000307209338,7054684.9410000015,Sandstone,2.236959115040188,3122.816697415622,21.534943023131547,1809.7335735347128,5.2073254266587155
Well_no_21,7525,7125,3062.18,0.15016,,7204031.236000001,Sandstone,1.7439699897445655,4414.113433800863,30.27769173004396,1653.3945196264713,5.203846783007856
Well_no_21,7525,7125,3062.68,0.15164,,6800908.055,Sandstone,1.8324759882996864,3633.8027394041083,,1624.8334271796825,4.294267486889068
Well_no_22,3425,5125,3046.56,0.14993,196.10442948619226,7041667.534,,1.7634024485418187,3602.1622354911738,25.039548281052703,1805.152854577804,5.615064139957403
Well_no_22,3425,5125,3047.06,0.15500999999999998,,7180810.891,Sandstone,,,27.76161427400788,1675.235839289193,6.299471509220947
Well_no_22,3425,5125,3047.56,0.15825,,7034824.745,Sandstone,2.309372594019081,2694.1416623024616,23.58659583808581,1672.5159442343027,6.3291783330749345
Well_no_22,3425,5125,3048.06,0.15765,176.86677087351623,7242387.513999999,Sandstone,2.23191850780743,3568.0861073681513,23.320654176635657,1593.605154307379,5.000658729438805
Well_no_22,3425,5125,3048.56,0.1539,,7115245.4789999975,Sandstone,,2595.7674101531625,22.59964521543346,1649.9058310422338,7.4886544020100425
Well_no_22,3425,5125,3049.06,0.15989,,6782172.1910000015,Sandstone,,4130.0130567985025,25.08617682833333,1560.1488594070067,6.749011955016225
Well_no_22,3425,5125,3049.56,0.16302,,7054459.739,Sandstone,,3953.549091486913,33.14800541287493,1709.3206046791254,2.9978711418063404
Well_no_22,3425,5125,3050.06,0.16414,,7244111.313999997,Sandstone,2.3544451357653378,,23.72890640564045,,4.316164257010998
Well_no_22,3425,5125,3050.56,0.1671,,7032919.255,Sandstone,1.93545691345655,3255.901346762918,26.60994778250767,,6.17464037213005
Well_no_22,3425,5125,3051.06,,,6974805.706,Sandstone,2.1188973519324263,,22.86279627687745,1489.5325944547117,5.597591022955275
Well_no_22,3425,5125,3051.56,0.17102,,6926081.738,Sandstone,1.8243152822279864,,,1503.2678194219634,4.966135321097432
Well_no_22,3425,5125,3052.06,0.17989000000000002,306.4946856104678,6822154.754,Sandstone,2.308814453313462,2792.9836429126312,18.744977090112513,,7.2425864813213074
Well_no_22,3425,5125,3052.56,0.17728,,7049401.772999999,Sandstone,,4326.21904472932,,1600.0124637697088,3.947884842605253
Well_no_22,3425,5125,3053.06,0.07127,,7649915.052999997,Sandy shale,,,24.1954486258673,,
Well_no_22,3425,5125,3053.56,0.12367,,7348654.837,Shaly sandstone,1.7037075195918008,,31.61914312714658,1700.536632501295,4.9844710657184805
Well_no_22,3425,5125,3054.06,0.12113,,7318703.254,Shaly sandstone,1.919123234277584,3932.659062197513,28.062176113698243,1795.5990833460176,6.407861904788507
Well_no_22,3425,5125,3054.56,0.13015,,7426426.947000002,Shaly sandstone,2.343023542203768,,22.83371170880001,1838.5798213321011,6.956011399069796
Well_no_22,3425,5125,3055.06,0.14032,,7027159.409,Shaly sandstone,1.5989267891679413,4120.0977550365915,34.55933296913538,1674.8230893317048,
Well_no_22,3425,5125,3055.56,0.07102,58.13691884188113,7724340.28,Sandy shale,2.9031631452655327,,17.196575169017013,1651.2321845058732,6.269487576435178
Well_no_22,3425,5125,3056.06,0.07091,,7616202.016,Sandy shale,2.7801262080626765,2888.1100639099323,19.090880566037065,1733.7098033268876,7.436124220514227
Well_no_23,7475,8625,3055.91,0.14172,98.40887821865732,7103243.695,Sandstone,2.230526653086553,3558.961951863413,22.32203970123605,1477.322595594318,6.289836342932966
Well_no_23,7475,8625,3056.41,0.14023,,7384045.304,Sandstone,2.4557989568298857,3079.4173280793884,26.03779694849459,,8.174487591766457
Well_no_23,7475,8625,3056.91,0.14478,,7300035.22,Sandstone,2.3290509742692875,3058.965777280997,24.93196450125648,1607.9647023371908,
Well_no_23,7475,8625,3057.41,0.15392999999999998,,7122710.421,Sandstone,2.1596570718536,3481.069760307548,23.335867564775945,1536.2274056061765,6.179029575228876
Well_no_23,7475,8625,3057.91,0.15474000000000002,164.08365723105237,7332535.977000001,Sandstone,,,33.667430067261684,1755.9731504250449,5.220690870337943
Well_no_23,7475,8625,3058.41,0.06169,,7919556.012999997,Shale,1.7650006228470874,4128.916857065716,34.875752303203754,1671.1971307727802,
Well_no_23,7475,8625,3058.91,0.13749,,7131684.056,Shaly sandstone,,4133.648068975279,29.15883927227979,,5.679831031273623
Well_no_23,7475,8625,3059.41,0.14121,,7189076.9920000015,Shaly sandstone,,3531.646148256926,21.553475783950137,1691.3758244843686,5.746695140483496
Well_no_23,7475,8625,3059.91,,,7378936.797999999,Shaly sandstone,1.5414207451973023,4259.6969826847935,36.301166209857406,1735.899080733297,4.9379003496576335
Well_no_23,7475,8625,3060.41,0.15091,,7404436.245,Shaly sandstone,2.1381078920731005,3657.7176349682672,27.69350721009009,1574.780901211521,
Well_no_23,7475,8625,3060.91,0.15038,87.0110732494816,6945584.329,Sandstone,1.7894339538430502,3731.430670378444,,1586.249297348337,5.827062508971545
Well_no_23,7475,8625,3061.41,0.15392999999999998,85.68055384835392,7028278.028,Sandstone,1.8783671354519584,3653.1270338325335,28.46912884388967,1743.972938494751,5.915684947557647
Well_no_23,7475,8625,3061.91,,,7086841.528,Sandstone,1.7702589846267305,4309.640311747364,28.433018433373324,1617.1719497088454,5.465822880080969
Well_no_23,7475,8625,3062.41,,,7271941.461,Sandstone,1.98877842477421,3706.053279577895,25.07905153237937,,
Well_no_23,7475,8625,3062.91,0.15052,,7337315.124,Sandstone,1.724693933641776,4407.968009321858,,1525.1951354617252,3.3949290602558766
Well_no_23,7475,8625,3063.41,0.15347,,7120856.668,Sandstone,2.35817383904474,3119.6767009258087,23.99286420125664,,7.3549144351815725
Well_no_23,7475,8625,3063.91,0.15475,170.98803178594687,7155910.327000001,Sandstone,2.279742893939765,3298.793872313876,25.665556147456414,1656.8658655121023,
Well_no_23,7475,8625,3064.41,,,7347188.647000001,Sandstone,2.2871238973961563,,23.770160544968768,1660.0065672742246,7.153273000852442
Well_no_23,7475,8625,3064.91,0.05438,34.957644146351704,7915869.655,Shale,1.8905408829517327,3824.462157117488,32.99553982674953,1791.7382324419461,2.988971381110227
Well_no_23,7475,8625,3065.41,0.05151,,8249272.375,Shale,1.4445186937186203,,48.12329170040577,1659.9059378143054,5.305735357070889
Well_no_24,4525,7625,3050.15,0.15857000000000002,,7092150.352999999,Sandstone,1.7370787651513049,3869.9768799526237,28.4475318196019,1696.0261098823873,4.344850775050373
Well_no_24,4525,7625,3050.65,0.1657,169.48284551853467,6832412.855,Sandstone,2.187251127854649,3090.4118690726673,20.139690529888888,1546.50297044413,5.508798823745002
Well_no_24,4525,7625,3051.15,,,7215077.329,Sandstone,2.2921707748537696,2971.554316536407,23.11609512941257,1658.0859713643756,6.313756742539443
Well_no_24,4525,7625,3051.65,0.17101,,7269394.73,Sandstone,,4083.7452902278496,28.2527551887892,1571.7117128811042,6.189962403666757
Well_no_24,4525,7625,3052.15,,,6975622.496,Sandstone,,2934.7613946728557,27.032220033363906,1734.6879124437194,5.291436347067897
Well_no_24,4525,7625,3052.65,,265.0865221043035,7281010.0589999985,Sandstone,2.2050350769544864,,,1746.2985469792084,8.468004526804794
Well_no_24,4525,7625,3053.15,0.17479,,7114848.799,Sandstone,2.0612744880101523,3351.3725655718963,24.80953842584093,1732.8448163737012,4.852819750256692
Well_no_24,4525,7625,3053.65,0.0704,,7865890.5260000015,Sandy shale,3.2558417186726807,2470.7710536473955,18.119628315060265,1851.9577473581405,8.829514099854531
Well_no_24,4525,7625,3054.15,0.13458,76.76515123409814,7138237.624,Shaly sandstone,2.138033667905023,3350.0550173902175,20.074611561061502,1714.1821546941258,8.247214483765724
Well_no_24,4525,7625,3054.65,0.12977,90.15132948749714,7219513.168,Shaly sandstone,1.6653046811907382,3682.847094899837,30.47591707501134,1639.3296032701885,4.374854396920541
Well_no_24,4525,7625,3055.15,0.1342,90.83570688894116,7295763.451,Sandstone,2.286658024116051,3474.8707855337993,22.51083704365394,1729.5648724956582,5.356564617022075
Well_no_24,4525,7625,3055.65,0.14365,,7195236.208,Sandstone,1.866789931436405,3344.839741418819,,,6.392271828095598
Well_no_24,4525,7625,3056.15,0.14719000000000002,,,Sandstone,2.0435086715378383,3166.10995151379,28.843995302743,1586.1721724960535,5.334317432756507
Well_no_24,4525,7625,3056.65,0.06808,,7718277.626,Sandy shale,2.6788376745794578,3149.305996764529,22.85566223821051,1801.7660613124106,
Well_no_24,4525,7625,3057.15,0.0712,,7573296.377,Sandy shale,2.9150720543695567,3241.573172070479,19.075613093214933,1685.9217806494028,6.674472270929616
Well_no_24,4525,7625,3057.65,0.11509,54.27006565837664,7842050.529,Shaly sandstone,1.8277681540085369,3759.291592210476,32.891068681182496,1631.6765146809119,6.2811449503180325
Well_no_24,4525,7625,3058.15,0.11792,,7494441.103999997,Shaly sandstone,2.268978865839665,3267.376678857999,20.67274332582255,1579.874159579314,5.00914635484999
Well_no_24,4525,7625,3058.65,,84.63206691128265,7376973.615,Shaly sandstone,1.6340837169662563,4076.936420232889,29.690996992766234,1872.4933891710227,5.6973901875685975
Well_no_24,4525,7625,3059.15,0.07269,,7282413.246,Sandy shale,2.712007747311598,2889.9451535336193,18.29694294655064,1777.2897656641464,
Well_no_24,4525,7625,3059.65,,,7536288.829,Sandy shale,2.981872839736753,2643.042547811502,15.36254394510809,,8.740544628894135
Well_no_25,3025,1375,3054.04,0.15808,,7251552.554,Sandstone,1.8042658868859447,4211.169083311259,26.47251064349825,1637.1708469722555,4.82027481345347
Well_no_25,3025,1375,3054.54,,,7859357.246,Shale,1.9802804857384568,4019.80655449132,31.391487261573786,1701.6685534832184,9.072461994799012
Well_no_25,3025,1375,3055.04,0.05673,,7625008.917,Shale,1.955073840895156,,31.50770142319125,1507.055081018351,6.502772699354594
Well_no_25,3025,1375,3055.54,0.11049,,7266201.927999997,Shaly sandstone,,4041.929878038799,30.478135836928725,1661.0395905262421,6.461896156639229
Well_no_25,3025,1375,3056.04,,,7266666.106000002,Shaly sandstone,2.1992997416715734,3251.1852623028167,25.597756131641358,1753.5586871421935,6.2446697173689385
Well_no_25,3025,1375,3056.54,0.13314,57.42176696940059,7412531.695,Shaly sandstone,2.0819875658218017,3355.9760323894843,28.38345871077032,1570.6986402997695,4.286562163290652
Well_no_25,3025,1375,3057.04,0.06261,,8003284.259,Shale,1.895166167025266,4231.673643167651,32.99909691891431,1486.385550725514,6.551497943446326
Well_no_25,3025,1375,3057.54,0.11987,,,Shaly sandstone,1.9803910761589951,3664.836009874519,31.93129956175829,1564.8938713152108,4.962061438586433
Well_no_25,3025,1375,3058.04,0.12542,,7452464.253,Shaly sandstone,1.7300256423906308,4652.701331692623,,1628.0123783441745,3.991571235637735
Well_no_25,3025,1375,3058.54,0.12176,59.268673300371894,7366127.74,Shaly sandstone,,4081.2849892004187,,1761.1249715814602,4.757833037680945
Well_no_25,3025,1375,3059.04,0.13546,,,Shaly sandstone,1.7756495843063975,3781.4010229772575,30.85464412502017,1654.9290147132022,3.981451558491323
Well_no_25,3025,1375,3059.54,0.13316,,7145909.52,Shaly sandstone,1.6009099892624468,4446.58012224171,34.7382795775777,1792.2200854909008,5.734060723096971
Well_no_25,3025,1375,3060.04,0.1385,,7310150.57,,2.2032099816279698,,,1792.2842774483731,5.431043228719094
Well_no_25,3025,1375,3060.54,0.05546,,7833695.0929999985,Shale,1.5953334412334017,4679.018551113932,40.926986989698094,1658.3424833443826,
Well_no_25,3025,1375,3061.04,0.12375,,7448981.48,Shaly sandstone,1.6871180998423372,4792.18294874117,29.997015878232563,1850.227595161913,5.523984491402737
Well_no_25,3025,1375,3061.54,0.1247,,7183224.406,Shaly sandstone,,3676.7952668614553,27.006865542024908,1818.208789736477,5.69993171534134
Well_no_25,3025,1375,3062.04,0.12829000000000002,,7101928.665,Shaly sandstone,1.5908115015473758,4692.740426867094,32.033829962076744,1563.2576309185422,4.298181150637772
Well_no_25,3025,1375,3062.54,0.13251,96.41722258219376,7495783.444,Shaly sandstone,1.856249470854942,4440.4705895397465,27.37630213684143,1676.1459357054205,3.382724978643893
Well_no_25,3025,1375,3063.04,0.13769,,7738001.853999997,Shaly sandstone,1.7350670272065785,,35.66152278060765,1802.8388811282755,4.446797827414902
Well_no_25,3025,1375,3063.54,0.14602,,7110734.118,Shaly sandstone,2.1109516897505265,3635.2934426495117,29.496651300756074,1631.8406703669793,6.0265208307108615
Well_no_26,6625,5725,3047.89,0.14887999999999998,,7262622.227999999,Sandstone,1.8407699455919289,3759.229278874472,,1823.5781040338115,3.1734510625533967
Well_no_26,6625,5725,3048.39,,,7047711.944,Sandstone,1.9420158664076563,3507.4682333624096,29.94179260131925,1548.242999576074,3.5140744481109447
Well_no_26,6625,5725,3048.89,,,7016247.679,Sandstone,1.6921611623931736,3746.0858918849717,26.734516535815267,1689.0862982865585,6.285424412837372
Well_no_26,6625,5725,3049.39,0.1618,,7322397.622,Sandstone,2.430606745626849,3143.9150498160643,,1660.4905005407604,6.890367465910468
Well_no_26,6625,5725,3049.89,,,7124252.923,Sandstone,,3368.663428067586,29.360391845200528,1653.7224388878174,
Well_no_26,6625,5725,3050.39,,273.4876221470368,7017507.195,Sandstone,2.4334584047327352,,21.39946651827247,1681.0390025159604,7.109394355802356
Well_no_26,6625,5725,3050.89,0.07,,7711471.821,Sandy shale,2.833512490768499,2577.2898003886858,,1669.6707441659032,6.8387955483679415
Well_no_26,6625,5725,3051.39,0.10772,,7682171.766,Shaly sandstone,1.5408791457198707,5305.271995129254,39.65833801886414,1678.3667846738415,3.52650652432686
Well_no_26,6625,5725,3051.89,,35.756209545819075,7842369.931,Sandy shale,2.78659047636375,3508.183472640928,23.57984071861683,1743.8388507935786,9.031571985124764
Well_no_26,6625,5725,3052.39,0.07234,,7878578.21,Sandy shale,3.2943356886800217,2367.6768041030964,20.23889735782571,1608.5256208301792,9.736925032268985
Well_no_26,6625,5725,3052.89,0.14119,,7361477.958,Sandstone,1.6604182295865872,,33.01671340599156,1641.8702993167367,
Well_no_26,6625,5725,3053.39,0.14401,,7261059.821,Sandstone,1.8282885567786944,3900.862245275454,28.032299821555014,1575.9834227383628,6.431730373616804
Well_no_26,6625,5725,3053.89,0.14809,,7160289.147000001,Sandstone,2.096027048849752,3285.374210808079,23.67517335543507,1714.6951861953573,6.262627461786607
Well_no_26,6625,5725,3054.39,0.14802,103.4900737364438,7227369.837999999,,1.974366926504404,3419.288354358785,28.81417114637056,1743.2650331790271,6.809785902045518
Well_no_26,6625,5725,3054.89,0.15075,,6967474.005,Sandstone,,4439.576304974498,27.162411758037127,1640.1776936101928,
Well_no_26,6625,5725,3055.39,0.14928,137.16003434808752,6904969.496,Sandstone,1.7089434266535228,4533.54143933886,27.007972456750327,1601.3209418036497,
Well_no_26,6625,5725,3055.89,0.14794000000000002,,7286779.982999999,,1.6516297983192336,4318.365630072594,28.723922952197714,1660.2843211636496,
Well_no_26,6625,5725,3056.39,0.1536,,7351200.597999997,Sandstone,2.2989386999876604,2861.0358905481926,26.914200249084967,,
Well_no_26,6625,5725,3056.89,0.16243,,7127220.937000001,Sandstone,2.1692163855526445,3007.572403016873,,1724.4507561008447,5.223406054559297
Well_no_26,6625,5725,3057.39,,,7054924.839,Sandstone,1.616706545496367,4216.518845507669,32.729547193638936,,3.922691121060412
Well_no_27,2425,4775,3049.25,0.11557,,7231949.577,Shaly sandstone,2.0827381359042585,3101.234745771963,25.07950660592781,1755.3420225180234,6.67574326579666
Well_no_27,2425,4775,3049.75,0.05106,,7641312.965,Shale,,4187.296581823925,30.498090188886557,1870.9723874218948,4.244673761783951
Well_no_27,2425,4775,3050.25,0.05341,,8053013.687000001,Shale,1.7476788347952383,4210.24488574742,40.97882016731057,1763.3766347606152,4.184812060332839
Well_no_27,2425,4775,3050.75,0.11698,,7168586.486000001,Shaly sandstone,1.6718592419399751,3982.0745516971215,33.43893566483095,1721.7165494901803,5.862005083145441
Well_no_27,2425,4775,3051.25,0.12089,39.153770770198,7588703.417,Shaly sandstone,1.8863688109237613,,27.793035327799537,1773.3296081082385,4.0306836055951445
Well_no_27,2425,4775,3051.75,0.12406,,7536146.977999999,Shaly sandstone,2.1397031613802566,3467.4603876998844,27.154508095511783,,6.000240856036844
Well_no_27,2425,4775,3052.25,0.12671,43.64078975259029,7303865.305,,1.5072562801608491,,35.874261766824176,1594.9604550940396,4.724529767565363
Well_no_27,2425,4775,3052.75,0.13022999999999998,,7184167.916,Shaly sandstone,1.6515753974523972,3912.642458650787,30.572114054452648,1638.048945304366,2.6594426452726245
Well_no_27,2425,4775,3053.25,0.14038,,7078470.442000003,Shaly sandstone,1.6645453924075009,4011.037971215245,32.24889071034953,1659.4157998818619,4.674412418439157
Well_no_27,2425,4775,3053.75,0.14453,,7327728.911,Shaly sandstone,1.819983399484328,,29.637715043952518,1565.2786678775485,4.769230774050595
Well_no_27,2425,4775,3054.25,0.05834,,7878356.946,Shale,1.5077459715380757,5289.387513019831,,1638.5845513978588,3.6612583201443134
Well_no_27,2425,4775,3054.75,0.0573,,7790423.418,Shale,,4290.61250108532,36.16110766256635,1716.885620560679,5.010515478671982
Well_no_27,2425,4775,3055.25,0.10752,53.51130287346604,7193221.746,Shaly sandstone,1.696012886904837,4013.134371918669,31.27364592720351,1753.3327406655224,5.2891884228773325
Well_no_27,2425,4775,3055.75,0.11188,,7564290.797999999,Shaly sandstone,,3669.334914775458,23.44873868124327,1719.3953917818421,6.164629313107964
Well_no_27,2425,4775,3056.25,0.12042,,7190866.339,Shaly sandstone,,3439.939947119841,23.956133624900545,1595.4629966418595,6.0837676700388075
Well_no_27,2425,4775,3056.75,0.06455,,7928287.323,Shale,1.4767952260292818,5416.122279439955,44.33568097828703,1549.1893291775007,5.181753945567173
Well_no_27,2425,4775,3057.25,0.1294,,7560980.469,Shaly sandstone,2.1934303776117923,2781.58785043207,26.218574314737953,1618.800794700938,4.518855248410625
Well_no_27,2425,4775,3057.75,0.12555,,7254798.134,Shaly sandstone,1.862425973999136,4382.758441895217,27.514128406134795,1680.0245941513779,5.642378851556794
Well_no_27,2425,4775,3058.25,0.13329000000000002,,7530730.746,Shaly sandstone,1.6112529110489844,4771.259420497935,38.3854194039029,1795.0128370182474,2.7236974689316584
