Well_ID,"X, m","Y, m","Depth, m","Porosity, fraction","Permeability, mD","Acoustic Impedance, kg*s/m^2",Rock facies,"Density, g/cm3","Compressible velocity, m/s","Youngs modulus, GPa","Shear velocity, m/s","Shear modulus, GPa"
Well_no_83,6375,3725,3050.1,,,7442146.147999999,,1.8277448919155368,4253.305813547522,29.976233216431407,1764.6507489607502,3.679621099235909
Well_no_83,6375,3725,3050.6,0.13005999999999998,,7412133.255,Shaly sandstone,1.8928725842912808,3847.897941341656,31.050010470671328,,5.9494240450884295
Well_no_83,6375,3725,3051.1,,,7067473.741,Sandstone,1.9314577012769991,3504.3384843426948,22.17966576180721,1820.7014027904247,5.333142506023943
Well_no_83,6375,3725,3051.6,0.05804,,7752494.847999997,Shale,1.5535843705660013,4810.953199574289,37.826030925790455,1615.1916011288613,2.4639558037896707
Well_no_83,6375,3725,3052.1,0.05912000000000001,,7945685.005,Shale,1.4825025156540554,5320.215561500321,43.904055882352466,1729.5774442031266,5.787829035504483
Well_no_83,6375,3725,3052.6,0.12644,,,Shaly sandstone,1.8432809582204857,3726.474154515453,,1788.5457243435035,5.2735760249123835
Well_no_83,6375,3725,3053.1,0.12755,28.497158386822804,7517119.919,Shaly sandstone,2.3221549683116707,3172.178825099097,26.305741876555285,1751.6795022187118,9.371730655592742
Well_no_83,6375,3725,3053.6,0.12713,,7287699.344,Shaly sandstone,2.0008089371140967,3546.1581034227142,25.190120337441286,1742.4746347155176,
Well_no_83,6375,3725,3054.1,0.1334,,7351704.165,Sandstone,1.9403680745708567,3712.674821270735,,,6.3074153071825485
Well_no_83,6375,3725,3054.6,0.14152,,7108144.119,,1.7742214604240951,3781.314879568458,27.986081644402947,1586.8071028952172,4.216509621617808
Well_no_83,6375,3725,3055.1,0.14993,,7128094.432,Sandstone,1.5875795561723147,4699.910530227471,34.750595664296426,1697.231698789936,
Well_no_83,6375,3725,3055.6,0.14881,148.67968893407087,6831566.1779999975,Sandstone,2.137782468323226,3325.9374035514124,,1753.0174814911386,
Well_no_83,6375,3725,3056.1,,,7106579.168,Sandstone,2.356127676282094,3026.561083800577,25.39580765343636,1644.2599976628808,
Well_no_83,6375,3725,3056.6,0.16041,,7058678.7689999975,Sandstone,1.5938451990889726,4219.472157409528,30.20043402040691,1601.1088015845105,4.634618951081963
Well_no_83,6375,3725,3057.1,,189.0010759960665,7043097.5660000015,Sandstone,1.4909383822892086,4570.820319612824,31.48542758454635,1583.3030270275906,5.610245197682688
Well_no_83,6375,3725,3057.6,0.16364,145.17737084113472,6982285.175,Sandstone,2.146171625342668,3192.578592951771,20.853280048007406,1602.0047038685675,5.454796421349221
